train_number,class_type,amount
56890,SL,400.0
56890,3A,640.0
56890,2A,800.0
56890,1A,1200.0
56891,SL,400.0
56891,3A,640.0
56891,2A,800.0
56891,1A,1200.0
56892,SL,400.0
56892,3A,640.0
56892,2A,800.0
56892,1A,1200.0
56893,SL,400.0
56893,3A,640.0
56893,2A,800.0
56893,1A,1200.0
56894,SL,400.0
56894,3A,640.0
56894,2A,800.0
56894,1A,1200.0
56902,SL,400.0
56902,3A,640.0
56902,2A,800.0
56902,1A,1200.0
56907,SL,400.0
56907,3A,640.0
56907,2A,800.0
56907,1A,1200.0
56909,SL,400.0
56909,3A,640.0
56909,2A,800.0
56909,1A,1200.0
56909-Slip,SL,400.0
56909-Slip,3A,640.0
56909-Slip,2A,800.0
56909-Slip,1A,1200.0
56910,SL,400.0
56910,3A,640.0
56910,2A,800.0
56910,1A,1200.0
56911,SL,400.0
56911,3A,640.0
56911,2A,800.0
56911,1A,1200.0
56912,SL,400.0
56912,3A,640.0
56912,2A,800.0
56912,1A,1200.0
56913,SL,400.0
56913,3A,640.0
56913,2A,800.0
56913,1A,1200.0
56914,SL,400.0
56914,3A,640.0
56914,2A,800.0
56914,1A,1200.0
56915,SL,400.0
56915,3A,640.0
56915,2A,800.0
56915,1A,1200.0
56916,SL,400.0
56916,3A,640.0
56916,2A,800.0
56916,1A,1200.0
56917,SL,400.0
56917,3A,640.0
56917,2A,800.0
56917,1A,1200.0
56918,SL,400.0
56918,3A,640.0
56918,2A,800.0
56918,1A,1200.0
56961,SL,400.0
56961,3A,640.0
56961,2A,800.0
56961,1A,1200.0
56963,SL,400.0
56963,3A,640.0
56963,2A,800.0
56963,1A,1200.0
56964,SL,400.0
56964,3A,640.0
56964,2A,800.0
56964,1A,1200.0
57129,SL,400.0
57129,3A,640.0
57129,2A,800.0
57129,1A,1200.0
57130,SL,400.0
57130,3A,640.0
57130,2A,800.0
57130,1A,1200.0
57131,SL,400.0
57131,3A,640.0
57131,2A,800.0
57131,1A,1200.0
57133,SL,400.0
57133,3A,640.0
57133,2A,800.0
57133,1A,1200.0
57134,SL,400.0
57134,3A,640.0
57134,2A,800.0
57134,1A,1200.0
57139,SL,400.0
57139,3A,640.0
57139,2A,800.0
57139,1A,1200.0
57145,SL,400.0
57145,3A,640.0
57145,2A,800.0
57145,1A,1200.0
57146,SL,400.0
57146,3A,640.0
57146,2A,800.0
57146,1A,1200.0
57156,SL,400.0
57156,3A,640.0
57156,2A,800.0
57156,1A,1200.0
57201,SL,400.0
57201,3A,640.0
57201,2A,800.0
57201,1A,1200.0
57207,SL,400.0
57207,3A,640.0
57207,2A,800.0
57207,1A,1200.0
57208,SL,400.0
57208,3A,640.0
57208,2A,800.0
57208,1A,1200.0
57235,SL,400.0
57235,3A,640.0
57235,2A,800.0
57235,1A,1200.0
53131,SL,400.0
53131,3A,640.0
53131,2A,800.0
53131,1A,1200.0
56962,SL,400.0
56962,3A,640.0
56962,2A,800.0
56962,1A,1200.0
56965,SL,400.0
56965,3A,640.0
56965,2A,800.0
56965,1A,1200.0
56966,SL,400.0
56966,3A,640.0
56966,2A,800.0
56966,1A,1200.0
57121,SL,400.0
57121,3A,640.0
57121,2A,800.0
57121,1A,1200.0
57122,SL,400.0
57122,3A,640.0
57122,2A,800.0
57122,1A,1200.0
57124,SL,400.0
57124,3A,640.0
57124,2A,800.0
57124,1A,1200.0
57135,SL,400.0
57135,3A,640.0
57135,2A,800.0
57135,1A,1200.0
57136,SL,400.0
57136,3A,640.0
57136,2A,800.0
57136,1A,1200.0
57140,SL,400.0
57140,3A,640.0
57140,2A,800.0
57140,1A,1200.0
57155,SL,400.0
57155,3A,640.0
57155,2A,800.0
57155,1A,1200.0
57202,SL,400.0
57202,3A,640.0
57202,2A,800.0
57202,1A,1200.0
57203,SL,400.0
57203,3A,640.0
57203,2A,800.0
57203,1A,1200.0
57209,SL,400.0
57209,3A,640.0
57209,2A,800.0
57209,1A,1200.0
57210,SL,400.0
57210,3A,640.0
57210,2A,800.0
57210,1A,1200.0
57216,SL,400.0
57216,3A,640.0
57216,2A,800.0
57216,1A,1200.0
57217,SL,400.0
57217,3A,640.0
57217,2A,800.0
57217,1A,1200.0
57218,SL,400.0
57218,3A,640.0
57218,2A,800.0
57218,1A,1200.0
57219,SL,400.0
57219,3A,640.0
57219,2A,800.0
57219,1A,1200.0
57220,SL,400.0
57220,3A,640.0
57220,2A,800.0
57220,1A,1200.0
57224,SL,400.0
57224,3A,640.0
57224,2A,800.0
57224,1A,1200.0
57225,SL,400.0
57225,3A,640.0
57225,2A,800.0
57225,1A,1200.0
57226,SL,400.0
57226,3A,640.0
57226,2A,800.0
57226,1A,1200.0
57229,SL,400.0
57229,3A,640.0
57229,2A,800.0
57229,1A,1200.0
57230,SL,400.0
57230,3A,640.0
57230,2A,800.0
57230,1A,1200.0
57231,SL,400.0
57231,3A,640.0
57231,2A,800.0
57231,1A,1200.0
57232,SL,400.0
57232,3A,640.0
57232,2A,800.0
57232,1A,1200.0
57240,SL,400.0
57240,3A,640.0
57240,2A,800.0
57240,1A,1200.0
57241,SL,400.0
57241,3A,640.0
57241,2A,800.0
57241,1A,1200.0
57242,SL,400.0
57242,3A,640.0
57242,2A,800.0
57242,1A,1200.0
57254,SL,400.0
57254,3A,640.0
57254,2A,800.0
57254,1A,1200.0
57257,SL,400.0
57257,3A,640.0
57257,2A,800.0
57257,1A,1200.0
57258,SL,400.0
57258,3A,640.0
57258,2A,800.0
57258,1A,1200.0
57259,SL,400.0
57259,3A,640.0
57259,2A,800.0
57259,1A,1200.0
57260,SL,400.0
57260,3A,640.0
57260,2A,800.0
57260,1A,1200.0
57271,SL,400.0
57271,3A,640.0
57271,2A,800.0
57271,1A,1200.0
57272,SL,400.0
57272,3A,640.0
57272,2A,800.0
57272,1A,1200.0
57274,SL,400.0
57274,3A,640.0
57274,2A,800.0
57274,1A,1200.0
57278,SL,400.0
57278,3A,640.0
57278,2A,800.0
57278,1A,1200.0
57279,SL,400.0
57279,3A,640.0
57279,2A,800.0
57279,1A,1200.0
57280,SL,400.0
57280,3A,640.0
57280,2A,800.0
57280,1A,1200.0
57427,SL,400.0
57427,3A,640.0
57427,2A,800.0
57427,1A,1200.0
57428,SL,400.0
57428,3A,640.0
57428,2A,800.0
57428,1A,1200.0
57437,SL,400.0
57437,3A,640.0
57437,2A,800.0
57437,1A,1200.0
57438,SL,400.0
57438,3A,640.0
57438,2A,800.0
57438,1A,1200.0
57547,SL,400.0
57547,3A,640.0
57547,2A,800.0
57547,1A,1200.0
51111,SL,400.0
51111,3A,640.0
51111,2A,800.0
51111,1A,1200.0
57237,SL,400.0
57237,3A,640.0
57237,2A,800.0
57237,1A,1200.0
57238,SL,400.0
57238,3A,640.0
57238,2A,800.0
57238,1A,1200.0
57239,SL,400.0
57239,3A,640.0
57239,2A,800.0
57239,1A,1200.0
57253,SL,400.0
57253,3A,640.0
57253,2A,800.0
57253,1A,1200.0
57256,SL,400.0
57256,3A,640.0
57256,2A,800.0
57256,1A,1200.0
57262,SL,400.0
57262,3A,640.0
57262,2A,800.0
57262,1A,1200.0
57263,SL,400.0
57263,3A,640.0
57263,2A,800.0
57263,1A,1200.0
57264,SL,400.0
57264,3A,640.0
57264,2A,800.0
57264,1A,1200.0
57265,SL,400.0
57265,3A,640.0
57265,2A,800.0
57265,1A,1200.0
57273,SL,400.0
57273,3A,640.0
57273,2A,800.0
57273,1A,1200.0
57285,SL,400.0
57285,3A,640.0
57285,2A,800.0
57285,1A,1200.0
57286,SL,400.0
57286,3A,640.0
57286,2A,800.0
57286,1A,1200.0
57298,SL,400.0
57298,3A,640.0
57298,2A,800.0
57298,1A,1200.0
57305,SL,400.0
57305,3A,640.0
57305,2A,800.0
57305,1A,1200.0
57306,SL,400.0
57306,3A,640.0
57306,2A,800.0
57306,1A,1200.0
57307,SL,400.0
57307,3A,640.0
57307,2A,800.0
57307,1A,1200.0
57308,SL,400.0
57308,3A,640.0
57308,2A,800.0
57308,1A,1200.0
57327,SL,400.0
57327,3A,640.0
57327,2A,800.0
57327,1A,1200.0
57328,SL,400.0
57328,3A,640.0
57328,2A,800.0
57328,1A,1200.0
57381,SL,400.0
57381,3A,640.0
57381,2A,800.0
57381,1A,1200.0
57382,SL,400.0
57382,3A,640.0
57382,2A,800.0
57382,1A,1200.0
57412,SL,400.0
57412,3A,640.0
57412,2A,800.0
57412,1A,1200.0
57426,SL,400.0
57426,3A,640.0
57426,2A,800.0
57426,1A,1200.0
57430,SL,400.0
57430,3A,640.0
57430,2A,800.0
57430,1A,1200.0
57439,SL,400.0
57439,3A,640.0
57439,2A,800.0
57439,1A,1200.0
57440,SL,400.0
57440,3A,640.0
57440,2A,800.0
57440,1A,1200.0
57467,SL,400.0
57467,3A,640.0
57467,2A,800.0
57467,1A,1200.0
57469,SL,400.0
57469,3A,640.0
57469,2A,800.0
57469,1A,1200.0
57474,SL,400.0
57474,3A,640.0
57474,2A,800.0
57474,1A,1200.0
57475,SL,400.0
57475,3A,640.0
57475,2A,800.0
57475,1A,1200.0
57476,SL,400.0
57476,3A,640.0
57476,2A,800.0
57476,1A,1200.0
57501,SL,400.0
57501,3A,640.0
57501,2A,800.0
57501,1A,1200.0
57502,SL,400.0
57502,3A,640.0
57502,2A,800.0
57502,1A,1200.0
57503,SL,400.0
57503,3A,640.0
57503,2A,800.0
57503,1A,1200.0
57504,SL,400.0
57504,3A,640.0
57504,2A,800.0
57504,1A,1200.0
57512,SL,400.0
57512,3A,640.0
57512,2A,800.0
57512,1A,1200.0
57516,SL,400.0
57516,3A,640.0
57516,2A,800.0
57516,1A,1200.0
57518,SL,400.0
57518,3A,640.0
57518,2A,800.0
57518,1A,1200.0
57519,SL,400.0
57519,3A,640.0
57519,2A,800.0
57519,1A,1200.0
57539,SL,400.0
57539,3A,640.0
57539,2A,800.0
57539,1A,1200.0
57540,SL,400.0
57540,3A,640.0
57540,2A,800.0
57540,1A,1200.0
57541,SL,400.0
57541,3A,640.0
57541,2A,800.0
57541,1A,1200.0
57542,SL,400.0
57542,3A,640.0
57542,2A,800.0
57542,1A,1200.0
57561,SL,400.0
57561,3A,640.0
57561,2A,800.0
57561,1A,1200.0
57581,SL,400.0
57581,3A,640.0
57581,2A,800.0
57581,1A,1200.0
57583,SL,400.0
57583,3A,640.0
57583,2A,800.0
57583,1A,1200.0
57448,SL,400.0
57448,3A,640.0
57448,2A,800.0
57448,1A,1200.0
57451,SL,400.0
57451,3A,640.0
57451,2A,800.0
57451,1A,1200.0
57453,SL,400.0
57453,3A,640.0
57453,2A,800.0
57453,1A,1200.0
57454,SL,400.0
57454,3A,640.0
57454,2A,800.0
57454,1A,1200.0
57468,SL,400.0
57468,3A,640.0
57468,2A,800.0
57468,1A,1200.0
57470,SL,400.0
57470,3A,640.0
57470,2A,800.0
57470,1A,1200.0
57473,SL,400.0
57473,3A,640.0
57473,2A,800.0
57473,1A,1200.0
57485,SL,400.0
57485,3A,640.0
57485,2A,800.0
57485,1A,1200.0
57486,SL,400.0
57486,3A,640.0
57486,2A,800.0
57486,1A,1200.0
57548,SL,400.0
57548,3A,640.0
57548,2A,800.0
57548,1A,1200.0
57549,SL,400.0
57549,3A,640.0
57549,2A,800.0
57549,1A,1200.0
57550,SL,400.0
57550,3A,640.0
57550,2A,800.0
57550,1A,1200.0
57551,SL,400.0
57551,3A,640.0
57551,2A,800.0
57551,1A,1200.0
57552,SL,400.0
57552,3A,640.0
57552,2A,800.0
57552,1A,1200.0
57553,SL,400.0
57553,3A,640.0
57553,2A,800.0
57553,1A,1200.0
57554,SL,400.0
57554,3A,640.0
57554,2A,800.0
57554,1A,1200.0
57557,SL,400.0
57557,3A,640.0
57557,2A,800.0
57557,1A,1200.0
57558,SL,400.0
57558,3A,640.0
57558,2A,800.0
57558,1A,1200.0
57563,SL,400.0
57563,3A,640.0
57563,2A,800.0
57563,1A,1200.0
57564,SL,400.0
57564,3A,640.0
57564,2A,800.0
57564,1A,1200.0
57582,SL,400.0
57582,3A,640.0
57582,2A,800.0
57582,1A,1200.0
57605,SL,400.0
57605,3A,640.0
57605,2A,800.0
57605,1A,1200.0
57606,SL,400.0
57606,3A,640.0
57606,2A,800.0
57606,1A,1200.0
57619,SL,400.0
57619,3A,640.0
57619,2A,800.0
57619,1A,1200.0
57625,SL,400.0
57625,3A,640.0
57625,2A,800.0
57625,1A,1200.0
57626,SL,400.0
57626,3A,640.0
57626,2A,800.0
57626,1A,1200.0
57640,SL,400.0
57640,3A,640.0
57640,2A,800.0
57640,1A,1200.0
57641,SL,400.0
57641,3A,640.0
57641,2A,800.0
57641,1A,1200.0
57642,SL,400.0
57642,3A,640.0
57642,2A,800.0
57642,1A,1200.0
57643,SL,400.0
57643,3A,640.0
57643,2A,800.0
57643,1A,1200.0
57644,SL,400.0
57644,3A,640.0
57644,2A,800.0
57644,1A,1200.0
57651,SL,400.0
57651,3A,640.0
57651,2A,800.0
57651,1A,1200.0
57652,SL,400.0
57652,3A,640.0
57652,2A,800.0
57652,1A,1200.0
57657,SL,400.0
57657,3A,640.0
57657,2A,800.0
57657,1A,1200.0
57658,SL,400.0
57658,3A,640.0
57658,2A,800.0
57658,1A,1200.0
57660,SL,400.0
57660,3A,640.0
57660,2A,800.0
57660,1A,1200.0
58000,SL,400.0
58000,3A,640.0
58000,2A,800.0
58000,1A,1200.0
58001,SL,400.0
58001,3A,640.0
58001,2A,800.0
58001,1A,1200.0
58003,SL,400.0
58003,3A,640.0
58003,2A,800.0
58003,1A,1200.0
58005,SL,400.0
58005,3A,640.0
58005,2A,800.0
58005,1A,1200.0
58006,SL,400.0
58006,3A,640.0
58006,2A,800.0
58006,1A,1200.0
58007,SL,400.0
58007,3A,640.0
58007,2A,800.0
58007,1A,1200.0
58011,SL,400.0
58011,3A,640.0
58011,2A,800.0
58011,1A,1200.0
58012,SL,400.0
58012,3A,640.0
58012,2A,800.0
58012,1A,1200.0
58014,SL,400.0
58014,3A,640.0
58014,2A,800.0
58014,1A,1200.0
58015,SL,400.0
58015,3A,640.0
58015,2A,800.0
58015,1A,1200.0
58016,SL,400.0
58016,3A,640.0
58016,2A,800.0
58016,1A,1200.0
51113,SL,400.0
51113,3A,640.0
51113,2A,800.0
51113,1A,1200.0
51114,SL,400.0
51114,3A,640.0
51114,2A,800.0
51114,1A,1200.0
51115,SL,400.0
51115,3A,640.0
51115,2A,800.0
51115,1A,1200.0
51886,SL,400.0
51886,3A,640.0
51886,2A,800.0
51886,1A,1200.0
57584,SL,400.0
57584,3A,640.0
57584,2A,800.0
57584,1A,1200.0
57628,SL,400.0
57628,3A,640.0
57628,2A,800.0
57628,1A,1200.0
57639,SL,400.0
57639,3A,640.0
57639,2A,800.0
57639,1A,1200.0
57649,SL,400.0
57649,3A,640.0
57649,2A,800.0
57649,1A,1200.0
57650,SL,400.0
57650,3A,640.0
57650,2A,800.0
57650,1A,1200.0
57659,SL,400.0
57659,3A,640.0
57659,2A,800.0
57659,1A,1200.0
57685,SL,400.0
57685,3A,640.0
57685,2A,800.0
57685,1A,1200.0
57686,SL,400.0
57686,3A,640.0
57686,2A,800.0
57686,1A,1200.0
58002,SL,400.0
58002,3A,640.0
58002,2A,800.0
58002,1A,1200.0
58008,SL,400.0
58008,3A,640.0
58008,2A,800.0
58008,1A,1200.0
58009,SL,400.0
58009,3A,640.0
58009,2A,800.0
58009,1A,1200.0
58010,SL,400.0
58010,3A,640.0
58010,2A,800.0
58010,1A,1200.0
58017,SL,400.0
58017,3A,640.0
58017,2A,800.0
58017,1A,1200.0
58018,SL,400.0
58018,3A,640.0
58018,2A,800.0
58018,1A,1200.0
58019,SL,400.0
58019,3A,640.0
58019,2A,800.0
58019,1A,1200.0
58020,SL,400.0
58020,3A,640.0
58020,2A,800.0
58020,1A,1200.0
58021,SL,400.0
58021,3A,640.0
58021,2A,800.0
58021,1A,1200.0
58022,SL,400.0
58022,3A,640.0
58022,2A,800.0
58022,1A,1200.0
58023,SL,400.0
58023,3A,640.0
58023,2A,800.0
58023,1A,1200.0
58025,SL,400.0
58025,3A,640.0
58025,2A,800.0
58025,1A,1200.0
58026,SL,400.0
58026,3A,640.0
58026,2A,800.0
58026,1A,1200.0
58101,SL,400.0
58101,3A,640.0
58101,2A,800.0
58101,1A,1200.0
58103,SL,400.0
58103,3A,640.0
58103,2A,800.0
58103,1A,1200.0
58104,SL,400.0
58104,3A,640.0
58104,2A,800.0
58104,1A,1200.0
58109,SL,400.0
58109,3A,640.0
58109,2A,800.0
58109,1A,1200.0
58110,SL,400.0
58110,3A,640.0
58110,2A,800.0
58110,1A,1200.0
58111,SL,400.0
58111,3A,640.0
58111,2A,800.0
58111,1A,1200.0
58112,SL,400.0
58112,3A,640.0
58112,2A,800.0
58112,1A,1200.0
58113,SL,400.0
58113,3A,640.0
58113,2A,800.0
58113,1A,1200.0
58114,SL,400.0
58114,3A,640.0
58114,2A,800.0
58114,1A,1200.0
58116,SL,400.0
58116,3A,640.0
58116,2A,800.0
58116,1A,1200.0
58151,SL,400.0
58151,3A,640.0
58151,2A,800.0
58151,1A,1200.0
58152,SL,400.0
58152,3A,640.0
58152,2A,800.0
58152,1A,1200.0
58162,SL,400.0
58162,3A,640.0
58162,2A,800.0
58162,1A,1200.0
58201,SL,400.0
58201,3A,640.0
58201,2A,800.0
58201,1A,1200.0
58202,SL,400.0
58202,3A,640.0
58202,2A,800.0
58202,1A,1200.0
58203,SL,400.0
58203,3A,640.0
58203,2A,800.0
58203,1A,1200.0
58204,SL,400.0
58204,3A,640.0
58204,2A,800.0
58204,1A,1200.0
58205,SL,400.0
58205,3A,640.0
58205,2A,800.0
58205,1A,1200.0
58206,SL,400.0
58206,3A,640.0
58206,2A,800.0
58206,1A,1200.0
58208,SL,400.0
58208,3A,640.0
58208,2A,800.0
58208,1A,1200.0
58215,SL,400.0
58215,3A,640.0
58215,2A,800.0
58215,1A,1200.0
58216,SL,400.0
58216,3A,640.0
58216,2A,800.0
58216,1A,1200.0
58117,SL,400.0
58117,3A,640.0
58117,2A,800.0
58117,1A,1200.0
58118,SL,400.0
58118,3A,640.0
58118,2A,800.0
58118,1A,1200.0
58125,SL,400.0
58125,3A,640.0
58125,2A,800.0
58125,1A,1200.0
58131,SL,400.0
58131,3A,640.0
58131,2A,800.0
58131,1A,1200.0
58132,SL,400.0
58132,3A,640.0
58132,2A,800.0
58132,1A,1200.0
58133,SL,400.0
58133,3A,640.0
58133,2A,800.0
58133,1A,1200.0
58134,SL,400.0
58134,3A,640.0
58134,2A,800.0
58134,1A,1200.0
58209,SL,400.0
58209,3A,640.0
58209,2A,800.0
58209,1A,1200.0
58210,SL,400.0
58210,3A,640.0
58210,2A,800.0
58210,1A,1200.0
58212,SL,400.0
58212,3A,640.0
58212,2A,800.0
58212,1A,1200.0
58213,SL,400.0
58213,3A,640.0
58213,2A,800.0
58213,1A,1200.0
58214,SL,400.0
58214,3A,640.0
58214,2A,800.0
58214,1A,1200.0
58217,SL,400.0
58217,3A,640.0
58217,2A,800.0
58217,1A,1200.0
58218,SL,400.0
58218,3A,640.0
58218,2A,800.0
58218,1A,1200.0
58220-Slip,SL,400.0
58220-Slip,3A,640.0
58220-Slip,2A,800.0
58220-Slip,1A,1200.0
58221,SL,400.0
58221,3A,640.0
58221,2A,800.0
58221,1A,1200.0
58222,SL,400.0
58222,3A,640.0
58222,2A,800.0
58222,1A,1200.0
58223,SL,400.0
58223,3A,640.0
58223,2A,800.0
58223,1A,1200.0
58224,SL,400.0
58224,3A,640.0
58224,2A,800.0
58224,1A,1200.0
58401,SL,400.0
58401,3A,640.0
58401,2A,800.0
58401,1A,1200.0
58405,SL,400.0
58405,3A,640.0
58405,2A,800.0
58405,1A,1200.0
58406,SL,400.0
58406,3A,640.0
58406,2A,800.0
58406,1A,1200.0
58407,SL,400.0
58407,3A,640.0
58407,2A,800.0
58407,1A,1200.0
58408,SL,400.0
58408,3A,640.0
58408,2A,800.0
58408,1A,1200.0
58409,SL,400.0
58409,3A,640.0
58409,2A,800.0
58409,1A,1200.0
58410,SL,400.0
58410,3A,640.0
58410,2A,800.0
58410,1A,1200.0
58414,SL,400.0
58414,3A,640.0
58414,2A,800.0
58414,1A,1200.0
58415,SL,400.0
58415,3A,640.0
58415,2A,800.0
58415,1A,1200.0
58416,SL,400.0
58416,3A,640.0
58416,2A,800.0
58416,1A,1200.0
58417,SL,400.0
58417,3A,640.0
58417,2A,800.0
58417,1A,1200.0
58418,SL,400.0
58418,3A,640.0
58418,2A,800.0
58418,1A,1200.0
58421,SL,400.0
58421,3A,640.0
58421,2A,800.0
58421,1A,1200.0
58422,SL,400.0
58422,3A,640.0
58422,2A,800.0
58422,1A,1200.0
58423,SL,400.0
58423,3A,640.0
58423,2A,800.0
58423,1A,1200.0
58424,SL,400.0
58424,3A,640.0
58424,2A,800.0
58424,1A,1200.0
58435,SL,400.0
58435,3A,640.0
58435,2A,800.0
58435,1A,1200.0
58436,SL,400.0
58436,3A,640.0
58436,2A,800.0
58436,1A,1200.0
58527,SL,400.0
58527,3A,640.0
58527,2A,800.0
58527,1A,1200.0
58528,SL,400.0
58528,3A,640.0
58528,2A,800.0
58528,1A,1200.0
58541,SL,400.0
58541,3A,640.0
58541,2A,800.0
58541,1A,1200.0
58542,SL,400.0
58542,3A,640.0
58542,2A,800.0
58542,1A,1200.0
58601,SL,400.0
58601,3A,640.0
58601,2A,800.0
58601,1A,1200.0
58602,SL,400.0
58602,3A,640.0
58602,2A,800.0
58602,1A,1200.0
58603,SL,400.0
58603,3A,640.0
58603,2A,800.0
58603,1A,1200.0
58604,SL,400.0
58604,3A,640.0
58604,2A,800.0
58604,1A,1200.0
58605,SL,400.0
58605,3A,640.0
58605,2A,800.0
58605,1A,1200.0
58606,SL,400.0
58606,3A,640.0
58606,2A,800.0
58606,1A,1200.0
58220,SL,400.0
58220,3A,640.0
58220,2A,800.0
58220,1A,1200.0
58433,SL,400.0
58433,3A,640.0
58433,2A,800.0
58433,1A,1200.0
58434,SL,400.0
58434,3A,640.0
58434,2A,800.0
58434,1A,1200.0
58501,SL,400.0
58501,3A,640.0
58501,2A,800.0
58501,1A,1200.0
58525,SL,400.0
58525,3A,640.0
58525,2A,800.0
58525,1A,1200.0
58529,SL,400.0
58529,3A,640.0
58529,2A,800.0
58529,1A,1200.0
58530,SL,400.0
58530,3A,640.0
58530,2A,800.0
58530,1A,1200.0
58537,SL,400.0
58537,3A,640.0
58537,2A,800.0
58537,1A,1200.0
58538,SL,400.0
58538,3A,640.0
58538,2A,800.0
58538,1A,1200.0
58607,SL,400.0
58607,3A,640.0
58607,2A,800.0
58607,1A,1200.0
58608,SL,400.0
58608,3A,640.0
58608,2A,800.0
58608,1A,1200.0
58609,SL,400.0
58609,3A,640.0
58609,2A,800.0
58609,1A,1200.0
58652,SL,400.0
58652,3A,640.0
58652,2A,800.0
58652,1A,1200.0
58653,SL,400.0
58653,3A,640.0
58653,2A,800.0
58653,1A,1200.0
58654,SL,400.0
58654,3A,640.0
58654,2A,800.0
58654,1A,1200.0
58655,SL,400.0
58655,3A,640.0
58655,2A,800.0
58655,1A,1200.0
58656,SL,400.0
58656,3A,640.0
58656,2A,800.0
58656,1A,1200.0
58657,SL,400.0
58657,3A,640.0
58657,2A,800.0
58657,1A,1200.0
58658,SL,400.0
58658,3A,640.0
58658,2A,800.0
58658,1A,1200.0
58661,SL,400.0
58661,3A,640.0
58661,2A,800.0
58661,1A,1200.0
58662,SL,400.0
58662,3A,640.0
58662,2A,800.0
58662,1A,1200.0
58703,SL,400.0
58703,3A,640.0
58703,2A,800.0
58703,1A,1200.0
58704,SL,400.0
58704,3A,640.0
58704,2A,800.0
58704,1A,1200.0
58711,SL,400.0
58711,3A,640.0
58711,2A,800.0
58711,1A,1200.0
58712,SL,400.0
58712,3A,640.0
58712,2A,800.0
58712,1A,1200.0
58713,SL,400.0
58713,3A,640.0
58713,2A,800.0
58713,1A,1200.0
58714,SL,400.0
58714,3A,640.0
58714,2A,800.0
58714,1A,1200.0
58715,SL,400.0
58715,3A,640.0
58715,2A,800.0
58715,1A,1200.0
58716,SL,400.0
58716,3A,640.0
58716,2A,800.0
58716,1A,1200.0
58717,SL,400.0
58717,3A,640.0
58717,2A,800.0
58717,1A,1200.0
58718,SL,400.0
58718,3A,640.0
58718,2A,800.0
58718,1A,1200.0
58719,SL,400.0
58719,3A,640.0
58719,2A,800.0
58719,1A,1200.0
58720,SL,400.0
58720,3A,640.0
58720,2A,800.0
58720,1A,1200.0
58721,SL,400.0
58721,3A,640.0
58721,2A,800.0
58721,1A,1200.0
58722,SL,400.0
58722,3A,640.0
58722,2A,800.0
58722,1A,1200.0
58802,SL,400.0
58802,3A,640.0
58802,2A,800.0
58802,1A,1200.0
58808,SL,400.0
58808,3A,640.0
58808,2A,800.0
58808,1A,1200.0
58809,SL,400.0
58809,3A,640.0
58809,2A,800.0
58809,1A,1200.0
58810,SL,400.0
58810,3A,640.0
58810,2A,800.0
58810,1A,1200.0
58811,SL,400.0
58811,3A,640.0
58811,2A,800.0
58811,1A,1200.0
58813,SL,400.0
58813,3A,640.0
58813,2A,800.0
58813,1A,1200.0
58814,SL,400.0
58814,3A,640.0
58814,2A,800.0
58814,1A,1200.0
58815,SL,400.0
58815,3A,640.0
58815,2A,800.0
58815,1A,1200.0
58816,SL,400.0
58816,3A,640.0
58816,2A,800.0
58816,1A,1200.0
58817,SL,400.0
58817,3A,640.0
58817,2A,800.0
58817,1A,1200.0
58818,SL,400.0
58818,3A,640.0
58818,2A,800.0
58818,1A,1200.0
58831,SL,400.0
58831,3A,640.0
58831,2A,800.0
58831,1A,1200.0
58620,SL,400.0
58620,3A,640.0
58620,2A,800.0
58620,1A,1200.0
58621,SL,400.0
58621,3A,640.0
58621,2A,800.0
58621,1A,1200.0
58701,SL,400.0
58701,3A,640.0
58701,2A,800.0
58701,1A,1200.0
58702,SL,400.0
58702,3A,640.0
58702,2A,800.0
58702,1A,1200.0
58804,SL,400.0
58804,3A,640.0
58804,2A,800.0
58804,1A,1200.0
58805,SL,400.0
58805,3A,640.0
58805,2A,800.0
58805,1A,1200.0
58806,SL,400.0
58806,3A,640.0
58806,2A,800.0
58806,1A,1200.0
58832,SL,400.0
58832,3A,640.0
58832,2A,800.0
58832,1A,1200.0
58833,SL,400.0
58833,3A,640.0
58833,2A,800.0
58833,1A,1200.0
58835,SL,400.0
58835,3A,640.0
58835,2A,800.0
58835,1A,1200.0
58837,SL,400.0
58837,3A,640.0
58837,2A,800.0
58837,1A,1200.0
58839,SL,400.0
58839,3A,640.0
58839,2A,800.0
58839,1A,1200.0
58841,SL,400.0
58841,3A,640.0
58841,2A,800.0
58841,1A,1200.0
58843,SL,400.0
58843,3A,640.0
58843,2A,800.0
58843,1A,1200.0
58846,SL,400.0
58846,3A,640.0
58846,2A,800.0
58846,1A,1200.0
58847,SL,400.0
58847,3A,640.0
58847,2A,800.0
58847,1A,1200.0
58849,SL,400.0
58849,3A,640.0
58849,2A,800.0
58849,1A,1200.0
58850,SL,400.0
58850,3A,640.0
58850,2A,800.0
58850,1A,1200.0
58851,SL,400.0
58851,3A,640.0
58851,2A,800.0
58851,1A,1200.0
58852,SL,400.0
58852,3A,640.0
58852,2A,800.0
58852,1A,1200.0
58853,SL,400.0
58853,3A,640.0
58853,2A,800.0
58853,1A,1200.0
58854,SL,400.0
58854,3A,640.0
58854,2A,800.0
58854,1A,1200.0
58855,SL,400.0
58855,3A,640.0
58855,2A,800.0
58855,1A,1200.0
58856,SL,400.0
58856,3A,640.0
58856,2A,800.0
58856,1A,1200.0
58857,SL,400.0
58857,3A,640.0
58857,2A,800.0
58857,1A,1200.0
58858,SL,400.0
